Transaction_Key,Date_Key,Department_Key,Cost_Centre_Key,Cost_Category_Key,Vendor_Key,Budget_Amount,Actual_Amount,Headcount
79473,20250803,10,6,1,18,216478,215564,992
79474,20250625,5,12,1,6,92461,98044,662
79475,20250411,10,4,10,6,9233,9067,9
79476,20250207,2,12,6,18,74364,62941,111
79477,20251222,1,10,5,6,115989,156226,72
79478,20240825,1,7,1,3,50994,58766,439
79479,20230403,10,12,5,17,149460,157354,69
79480,20231212,8,11,3,16,392325,346786,995
79481,20230614,3,2,4,5,52257,60176,45
79482,20240802,9,2,2,17,231175,232546,41
79483,20230307,2,9,1,7,89253,56183,1016
79484,20221109,9,8,3,16,154493,125238,659
79485,20240202,1,8,1,2,77205,78577,1111
79486,20250211,3,3,2,5,322917,257387,8
79487,20250507,2,5,10,1,61344,32462,1
79488,20231007,1,10,3,2,394666,379073,81
79489,20240105,5,6,1,4,73045,68289,919
79490,20220201,7,7,1,20,279308,267981,201
79491,20220711,4,14,3,4,394443,493625,88
79492,20240826,1,9,1,7,144659,127370,264
79493,20251117,1,6,3,2,425054,455872,222
79494,20250611,2,6,3,15,130844,153138,100
79495,20251129,3,2,5,10,314213,429920,65
79496,20250306,4,2,1,9,96529,103680,185
79497,20241223,1,15,2,9,70219,62462,47
79498,20220807,2,13,5,7,199320,211787,57
79499,20231106,1,15,4,14,39114,51858,108
79500,20240710,1,9,3,3,310457,254731,1054
79501,20250413,2,10,3,18,678698,750701,698
79502,20240205,2,15,3,17,652696,770942,359
79503,20240927,2,10,9,15,49124,40038,33
79504,20240403,1,9,2,16,400241,522981,64
79505,20230220,3,2,3,2,344209,236373,1014
79506,20251020,12,14,5,4,63141,70549,35
79507,20250203,3,15,7,17,57788,54502,471
79508,20250809,11,4,1,1,216203,265448,1126
79509,20240305,1,15,3,5,345581,311072,827
79510,20231212,2,13,4,8,73986,85759,93
79511,20241017,2,13,1,16,263827,295918,449
79512,20220208,1,9,9,11,46349,49074,68
79513,20240522,3,10,1,7,146470,131704,211
79514,20220101,9,6,3,6,97080,81687,835
79515,20230612,10,6,5,12,291468,253541,10
79516,20231008,8,12,10,5,45646,35329,52
79517,20220605,9,14,1,14,205420,204090,610
79518,20241110,7,10,5,20,340196,396707,48
79519,20250615,10,13,3,7,308600,377493,466
79520,20230215,2,9,1,18,215259,233022,45
79521,20240531,1,11,2,10,203301,229300,119
79522,20250915,9,9,10,11,35754,37202,58
79523,20220519,2,2,5,6,81259,65737,105
79524,20220501,1,2,2,12,324525,311079,63
79525,20250526,7,1,1,9,273546,170683,576
79526,20250130,6,8,8,4,24607,22975,876
79527,20241006,9,7,1,9,266513,254861,773
79528,20220728,5,4,4,7,87427,90748,11
79529,20241028,1,1,3,16,193951,216711,331
79530,20220313,4,1,1,3,71053,66835,174
79531,20251121,7,2,7,17,104724,133952,199
79532,20220709,11,13,5,7,109407,104253,91
79533,20230108,4,1,6,16,86284,94445,60
79534,20240228,11,15,1,7,193039,221145,186
79535,20240930,7,8,1,5,262308,265591,560
79536,20221123,5,15,1,5,101801,94391,163
79537,20220817,2,5,2,9,389446,387812,46
79538,20220125,3,2,9,19,28332,26924,108
79539,20250322,2,15,3,12,182896,182603,471
79540,20220701,6,7,1,19,102480,146418,599
79541,20221215,1,6,2,18,345447,341610,47
79542,20241217,2,1,5,3,162174,156883,43
79543,20221006,8,8,2,6,391428,443843,17
79544,20241217,5,1,1,11,210690,176841,472
79545,20240603,2,6,4,6,49597,39142,88
79546,20240308,8,3,3,6,175072,191913,848
79547,20230815,2,5,1,6,55489,72132,344
79548,20240930,2,2,3,13,30669,38425,1160
79549,20250719,1,5,1,3,260929,273908,168
79550,20251203,8,4,1,7,129178,128552,696
79551,20220710,2,1,10,1,10619,13224,46
79552,20221012,2,14,8,20,261018,219426,1063
79553,20240618,3,5,2,1,226215,249747,48
79554,20220602,5,3,1,3,215038,251821,1043
79555,20241025,2,5,1,2,116380,118963,587
79556,20220203,10,3,7,18,94015,90200,834
79557,20220314,1,5,8,14,401138,319410,587
79558,20220202,4,11,2,5,175200,209174,66
79559,20220729,2,13,6,9,34833,29412,76
79560,20251012,1,14,1,1,212706,233578,993
79561,20220621,2,8,1,5,128678,123603,419
79562,20230722,12,15,1,19,182233,237091,190
79563,20250323,1,3,6,12,11435,10439,62
79564,20250930,8,2,3,20,249775,183480,1028
79565,20220912,11,14,1,17,56539,43445,631
79566,20240806,1,1,6,9,44910,54000,72
79567,20240119,1,7,4,12,95048,70640,8
79568,20220309,1,6,1,16,137550,148796,427
79569,20240610,1,14,8,14,307895,432482,586
79570,20240810,1,11,1,16,196443,220289,726
79571,20240427,7,2,1,6,47497,45158,581
79572,20240128,2,14,6,15,51570,42221,77
79573,20251109,11,10,1,5,108678,116796,339
79574,20230302,2,7,7,8,300515,280249,573
79575,20250802,9,15,2,6,370842,382654,55
79576,20251011,3,15,1,7,103353,121001,995
79577,20230216,6,12,5,18,209517,196710,88
79578,20230715,6,7,1,11,71049,77617,577
79579,20241202,1,10,1,3,133144,142576,319
79580,20230916,2,3,3,9,453832,464496,195
79581,20240825,3,2,3,12,65631,77327,950
79582,20251124,8,12,1,5,156305,180191,676
79583,20221122,6,13,1,3,227203,224936,1063
79584,20241215,2,3,1,11,206899,251326,606
79585,20220203,9,5,2,1,298524,260048,2
79586,20230714,5,6,2,14,375542,394653,28
79587,20241019,11,1,7,8,100450,98859,213
79588,20241031,10,14,3,2,88478,103309,806
79589,20240408,2,3,1,6,208783,166933,607
79590,20241108,5,2,1,13,200648,177728,44
79591,20231120,3,7,9,12,18800,16684,49
79592,20230617,1,13,8,13,213978,234233,570
79593,20240223,5,3,1,7,117549,113653,434
79594,20220730,2,1,6,1,69109,97201,87
79595,20241125,2,8,3,5,201177,218965,1028
79596,20240609,1,13,10,9,38401,46540,107
79597,20240729,12,4,9,2,84793,73276,54
79598,20220903,1,7,3,1,87988,95761,859
79599,20230701,4,3,7,5,464284,491443,318
79600,20251116,1,2,5,5,130201,83515,91
79601,20250118,9,4,1,20,198108,257484,556
79602,20240626,11,6,1,6,212561,244161,271
79603,20250822,6,9,1,3,256555,194633,735
79604,20230927,11,2,1,11,263664,226210,1103
79605,20250919,6,8,1,6,72310,57634,102
79606,20250527,6,10,1,13,222166,264880,165
79607,20220903,11,13,1,17,181227,216290,169
79608,20231130,6,2,1,15,197704,237238,1030
79609,20230909,5,2,3,2,255277,212556,116
79610,20230108,1,11,4,2,62704,60299,94
79611,20250919,1,10,5,3,156352,154166,99
79612,20240321,7,8,1,17,173635,209273,589
79613,20231119,1,9,6,18,26960,43654,84
79614,20241026,6,13,7,2,173298,227851,518
79615,20240311,4,5,7,13,34458,33246,483
79616,20250928,7,2,6,8,29497,39460,98
79617,20251226,6,7,1,2,202442,208270,1023
79618,20220416,4,2,1,4,72598,79858,1065
79619,20251031,11,11,2,11,208783,251914,24
79620,20220214,1,2,2,18,226163,265784,40
79621,20230508,2,11,5,19,320954,333894,23
79622,20220228,1,8,5,3,211369,119920,80
79623,20250815,4,12,3,18,275663,278032,479
79624,20220601,4,5,5,17,348382,377176,99
79625,20240404,1,3,7,11,89993,79313,913
79626,20230811,5,13,7,1,238656,214237,338
79627,20250502,9,1,5,20,53152,53738,37
79628,20230709,5,4,5,8,247065,315333,54
79629,20220903,6,1,4,3,110977,146650,97
79630,20240626,8,2,1,6,134071,127480,561
79631,20220315,3,2,3,18,337865,433368,787
79632,20220117,3,6,4,20,34815,39455,87
79633,20220628,4,12,2,5,141958,189049,51
79634,20220706,2,8,9,1,52842,45916,105
79635,20251227,1,2,8,11,647546,791980,524
79636,20220212,1,2,9,15,22249,26004,108
79637,20220806,3,1,10,4,74956,65454,111
79638,20221104,5,7,1,7,210539,229013,762
79639,20251120,2,9,1,13,131192,142774,30
79640,20240606,2,13,10,15,12434,11058,61
79641,20250213,2,11,4,2,38130,33408,24
79642,20221117,2,14,1,6,60319,55121,951
79643,20231009,9,9,1,7,245140,193026,735
79644,20240827,6,14,1,2,159810,126298,795
79645,20220419,1,2,1,16,274936,268438,1185
79646,20220407,9,9,7,16,381168,375350,585
79647,20250413,3,15,1,8,80646,100551,967
79648,20250503,1,15,1,16,73835,84154,853
79649,20220405,5,8,1,15,253588,177727,620
79650,20220517,4,2,9,2,91825,105909,1
79651,20221202,1,13,1,19,263122,280440,474
79652,20230119,1,1,1,1,276855,332042,80
79653,20250128,4,10,1,17,269215,276823,477
79654,20250223,8,15,7,3,320991,327658,335
79655,20240305,2,7,3,2,177331,173009,502
79656,20220728,4,11,4,14,26148,32092,2
79657,20250810,5,13,7,8,33591,35828,246
79658,20230314,5,4,10,5,55829,42583,83
79659,20230419,7,3,1,20,245985,282638,422
79660,20230226,4,5,3,1,580152,675101,674
79661,20250527,1,8,5,8,187159,187493,23
79662,20251219,9,8,2,5,440453,463979,28
79663,20220207,10,13,4,6,68383,80129,56
79664,20220109,2,4,1,2,93849,97549,976
79665,20240229,3,13,10,8,24537,26791,14
79666,20240706,10,15,9,5,34372,26102,77
79667,20250221,12,2,6,8,40655,49697,11
79668,20230807,2,3,10,5,50738,51435,1
79669,20240306,4,2,8,14,635810,750722,1051
79670,20240514,9,10,3,11,413187,433405,1137
79671,20230803,8,3,2,12,44001,59530,22
79672,20220803,1,3,6,13,48778,60261,105
79673,20240719,1,13,1,8,57321,64678,474
79674,20230507,2,13,7,12,226599,252988,529
79675,20230422,8,9,3,17,151726,179294,759
79676,20240429,4,2,5,4,182939,270696,51
79677,20230211,7,10,8,6,527118,596038,150
79678,20230808,1,2,3,16,69720,71179,559
79679,20240222,1,6,1,18,109943,125531,1163
79680,20240211,1,13,4,12,70387,76872,75
79681,20250627,8,14,1,18,178210,245788,1020
79682,20221028,8,5,6,3,89562,101072,48
79683,20250929,1,8,1,16,177202,175272,42
79684,20230605,12,10,2,13,181015,193691,19
79685,20250909,9,5,2,6,256020,224496,38
79686,20250604,2,9,1,5,119356,97486,444
79687,20230811,3,14,8,7,562180,650437,207
79688,20240121,10,13,8,15,350021,340728,567
79689,20230115,6,11,1,4,119068,107457,1065
79690,20220130,12,3,1,13,233604,240608,724
79691,20230312,12,8,5,1,303900,219555,73
79692,20220704,4,13,1,20,99488,98217,38
79693,20230402,4,1,5,1,292441,336708,47
79694,20241220,2,3,1,8,85093,95578,90
79695,20231202,2,8,1,1,123601,134589,266
79696,20220312,1,10,9,3,6137,6199,22
79697,20230819,5,7,5,4,266385,404516,93
79698,20240407,1,7,3,5,389092,414716,1175
79699,20230127,2,12,8,15,572269,737471,203
79700,20220909,2,11,2,5,327800,322295,105
79701,20220809,7,6,1,7,205770,225033,696
79702,20220103,10,2,1,5,263205,312513,159
79703,20220119,9,4,3,5,118041,137454,129
79704,20230810,6,2,1,6,245032,213354,1062
79705,20220415,2,1,2,3,307003,276435,47
79706,20240102,10,7,1,13,56660,61717,570
79707,20251011,4,8,8,13,342833,418281,1081
79708,20220316,5,9,1,8,134243,169384,1172
79709,20240323,1,2,6,10,70150,90851,75
79710,20240216,10,1,4,5,90914,110306,110
79711,20240113,5,5,1,7,212157,186068,932
79712,20231219,5,15,1,9,119361,140413,381
79713,20230528,3,11,3,15,442421,538406,366
79714,20241225,9,8,10,16,29340,43807,91
79715,20220816,11,8,7,5,74791,66082,1109
79716,20250925,9,13,1,14,185419,219043,796
79717,20250322,5,2,1,11,184389,206218,219
79718,20230918,2,10,7,17,302951,300112,204
79719,20240917,9,15,3,20,494311,464984,685
79720,20250531,4,10,6,19,87478,106863,80
79721,20251203,2,4,8,9,465680,559101,894
79722,20240606,10,8,1,7,165292,205571,154
79723,20240417,3,7,3,3,257268,274123,761
79724,20230805,5,5,1,8,245926,258300,694
79725,20251026,2,11,10,19,11729,10764,89
79726,20250531,5,8,1,10,136783,110721,138
79727,20241205,4,10,3,1,569213,427470,384
79728,20230812,4,14,8,2,312441,333231,130
79729,20231109,2,1,4,14,113338,96379,58
79730,20251025,12,7,1,2,106222,75411,269
79731,20240430,4,15,8,18,153931,176198,682
79732,20221010,9,8,1,7,128428,143686,1088
79733,20220526,2,1,1,2,208623,204857,703
79734,20240226,2,4,1,1,140201,135297,288
79735,20230402,11,2,3,2,491897,584711,278
79736,20240909,3,1,4,3,69303,68527,86
79737,20230527,5,12,10,17,6537,6615,79
79738,20221223,10,9,6,10,62520,68236,26
79739,20221213,10,1,2,9,293708,260211,106
79740,20250829,9,6,2,15,152429,145151,9
79741,20220613,12,13,6,7,30075,23252,6
79742,20220922,6,2,1,13,128067,168720,1126
79743,20230608,1,3,3,1,256336,253870,249
79744,20231025,8,5,4,16,62133,67810,29
79745,20231229,5,4,3,17,624101,880227,603
79746,20240325,11,9,1,9,122474,156401,208
79747,20240302,9,3,2,4,216949,0,31
79748,20230512,6,2,1,2,208367,154583,1101
79749,20221226,4,4,5,15,332409,385959,30
79750,20221008,1,5,5,15,314103,329980,89
79751,20230822,4,8,3,15,666450,678933,737
79752,20250216,1,5,1,3,147656,164881,53
79753,20240802,2,1,3,1,234576,253995,401
79754,20240619,9,1,5,3,23341,33265,52
79755,20251107,4,14,2,13,410346,415687,101
79756,20251023,7,13,3,8,209368,223988,1172
79757,20240111,9,15,3,5,36776,36679,528
79758,20250816,12,8,9,16,28032,37450,48
79759,20230309,9,2,8,7,67953,72858,715
79760,20230206,6,9,1,2,158702,194203,250
79761,20241128,6,2,1,5,51165,51575,156
79762,20231108,1,13,1,16,58089,50063,722
79763,20250519,10,7,5,3,258472,278307,36
79764,20230702,2,14,4,15,111490,137201,79
79765,20221118,6,3,5,4,28898,27091,75
79766,20230626,10,2,8,18,371708,477779,437
79767,20241105,11,14,8,16,338875,392976,100
79768,20251222,7,9,9,19,53833,40648,69
79769,20230410,8,1,3,2,66364,64651,99
79770,20220821,4,14,3,6,266743,220547,313
79771,20250919,11,2,5,14,24728,23685,81
79772,20250801,2,12,1,12,185007,204647,706
79773,20250519,2,10,1,5,65803,57611,987
79774,20240328,2,9,1,13,124580,153690,1058
79775,20251127,6,13,1,5,279535,342047,382
79776,20240813,5,13,8,2,339648,358195,251
79777,20220328,4,11,5,10,256768,307173,91
79778,20220124,8,8,3,18,53525,46504,769
79779,20241020,11,9,5,11,32946,32696,51
79780,20241001,4,12,1,7,205253,247853,883
79781,20240322,4,13,3,6,439988,464806,815
79782,20250128,6,8,1,1,120062,158654,956
79783,20220908,1,2,3,16,260430,266670,1168
79784,20240906,3,3,1,1,134377,142801,299
79785,20240925,9,5,3,7,656269,500049,989
79786,20250601,2,13,4,14,117657,92656,81
79787,20240619,3,13,3,16,237644,339858,1174
79788,20240808,10,13,6,2,44018,29189,12
79789,20231001,2,10,3,4,145793,135948,568
79790,20230727,12,14,1,1,231910,264219,1178
79791,20240810,5,9,1,11,161428,0,1034
79792,20240323,12,6,2,16,78914,63778,60
79793,20230624,3,8,1,20,127697,141272,663
79794,20220312,4,1,3,7,663807,548066,776
79795,20220105,6,10,3,20,658085,504224,398
79796,20220424,2,8,1,19,59407,80564,534
79797,20230715,5,2,3,5,698527,705371,518
79798,20250418,4,3,1,19,205256,211188,415
79799,20231120,2,5,4,7,74798,86808,28
79800,20250615,7,1,10,12,49853,49689,48
79801,20220106,1,5,5,17,343692,442864,118
79802,20220904,2,11,4,13,25196,17685,107
79803,20240909,7,3,5,16,26811,35255,23
79804,20220618,4,15,1,7,87830,61407,721
79805,20250114,2,15,6,18,50451,59657,18
79806,20250724,1,3,4,7,44272,45030,50
79807,20250906,9,7,3,3,112309,102153,420
79808,20230819,4,2,4,3,53513,53363,100
79809,20250721,11,6,1,11,66488,67338,789
79810,20240919,1,13,6,9,74461,64717,48
79811,20240505,1,4,1,6,78478,66440,409
79812,20240608,1,7,2,4,404062,337265,20
79813,20230705,3,10,3,8,570608,659386,214
79814,20250926,4,1,3,14,436031,421840,105
79815,20230809,3,6,5,3,92265,76829,45
79816,20240629,3,3,7,3,419997,344799,797
79817,20241026,9,9,1,13,227534,247959,430
79818,20240401,7,11,3,18,662148,620948,538
79819,20240628,10,15,2,12,405253,440012,57
79820,20251206,9,15,9,3,37433,46636,70
79821,20251120,6,4,5,16,49680,48797,55
79822,20230711,2,3,1,2,236355,199699,836
79823,20240419,3,6,7,3,487453,567680,908
79824,20230601,4,8,4,13,92292,135827,21
79825,20250325,10,2,1,14,57037,54965,640
79826,20241015,1,9,9,6,87237,121596,88
79827,20250816,6,8,6,7,65345,77655,48
79828,20250531,1,10,1,10,192243,191747,941
79829,20250916,2,13,9,15,75630,85285,14
79830,20221009,11,8,3,12,604069,522506,897
79831,20250113,9,1,1,10,194450,200050,1046
79832,20250524,9,5,3,2,197454,188269,675
79833,20240401,11,9,3,1,578603,668532,510
79834,20241202,6,5,3,3,153331,173768,829
79835,20251004,11,10,7,2,248851,323029,159
79836,20240718,9,14,1,6,239459,248935,534
79837,20230402,1,13,3,16,216896,224552,392
79838,20221110,5,2,2,2,52129,54732,61
79839,20240604,6,13,1,15,182629,220101,490
79840,20250809,5,11,1,1,108262,151186,523
79841,20230728,8,11,3,17,562617,482213,763
79842,20250504,1,15,2,20,438559,543863,25
79843,20240415,1,9,8,12,496300,535790,755
79844,20220926,5,4,1,12,46778,58155,863
79845,20230220,9,2,1,5,137516,142813,696
79846,20220111,10,2,5,6,346088,442438,80
79847,20230109,11,5,1,12,108200,128056,1188
79848,20220825,4,15,5,7,64847,66055,50
79849,20220429,2,9,5,1,252241,304060,48
79850,20231207,3,3,1,1,74095,78260,181
79851,20230827,2,10,1,13,131513,137555,511
79852,20250525,3,2,5,10,168363,196951,112
79853,20221005,1,15,2,13,178011,0,95
79854,20250805,1,4,6,5,81061,87169,8
79855,20230111,5,4,7,10,144461,181392,292
79856,20250929,5,3,3,6,139355,164019,344
79857,20240505,12,4,7,7,412454,393504,583
79858,20240217,4,11,1,13,196160,213178,1015
79859,20240830,3,15,3,3,539324,630629,174
79860,20240109,11,3,8,14,254912,245974,689
79861,20230323,1,4,3,2,152039,199944,459
79862,20241109,1,13,4,12,53492,54168,110
79863,20220901,4,3,1,13,186493,221455,87
79864,20240403,11,9,3,3,141668,162817,237
79865,20220928,1,10,5,4,97084,105730,7
79866,20250912,1,1,7,2,54884,59598,404
79867,20230517,5,2,1,6,189422,222403,505
79868,20251006,9,8,4,9,21746,22005,119
79869,20250320,3,6,1,4,88647,87117,131
79870,20220122,11,3,2,5,142934,176814,35
79871,20220607,8,5,1,4,265394,282054,899
79872,20241031,1,6,3,1,653828,628347,249
79873,20240130,10,6,8,19,229007,252524,461
79874,20230319,12,12,1,10,214082,177269,328
79875,20251112,5,7,3,5,527347,0,374
79876,20220215,9,8,2,1,273523,325995,54
79877,20221019,9,7,1,19,264993,227021,358
79878,20220530,1,15,10,10,52836,72564,106
79879,20220616,5,4,6,1,71217,84740,33
79880,20230905,1,12,2,15,208600,276099,99
79881,20220509,1,13,1,4,205544,198490,756
79882,20240223,3,8,2,19,337917,380152,53
79883,20221127,7,2,7,2,159884,0,921
79884,20251116,6,6,1,1,236893,249102,183
79885,20251109,3,9,3,20,280546,240994,1001
79886,20231012,2,3,6,11,14495,15393,11
79887,20221222,5,10,1,19,204048,243808,120
79888,20251204,3,3,6,10,20838,24326,93
79889,20240726,4,4,2,17,195511,211665,118
79890,20220805,3,8,10,9,39240,25987,98
79891,20240815,8,10,3,3,162176,212254,1196
79892,20231127,1,15,8,15,171431,156218,1069
79893,20241022,5,11,5,1,188354,219640,45
79894,20221120,3,14,1,8,190023,102857,216
79895,20240729,2,9,1,7,190605,160735,1087
79896,20221102,11,6,1,1,82558,91431,929
79897,20240831,2,8,1,4,237402,212439,197
79898,20241103,4,6,8,8,502594,571985,1075
79899,20230810,2,8,1,16,203533,215663,371
79900,20250831,1,13,3,10,346951,285429,661
79901,20251108,9,7,7,3,139327,147458,142
79902,20221206,2,5,3,9,52878,59860,253
79903,20220408,3,7,1,15,46217,58339,1191
79904,20230422,3,4,3,11,255365,253264,1061
79905,20230303,10,1,8,13,486951,422848,458
79906,20250423,12,7,5,5,247872,313829,10
79907,20230526,4,2,7,3,96604,99600,40
79908,20250728,10,8,5,16,249940,294545,77
79909,20230519,11,2,1,18,149763,133528,372
79910,20230116,4,7,1,17,181972,200861,606
79911,20240715,11,12,7,2,148469,179800,371
79912,20220610,3,1,1,17,273414,417781,833
79913,20250518,1,5,6,6,17208,13678,63
79914,20220127,6,2,2,15,423256,386274,84
79915,20230815,8,14,1,8,155455,149411,995
79916,20240627,6,15,3,11,272386,253806,665
79917,20240224,6,11,3,1,270374,319254,561
79918,20240802,12,15,6,16,78087,69811,45
79919,20250127,7,8,1,18,234703,340203,132
79920,20220717,5,4,2,2,49014,56957,100
79921,20241203,3,2,5,6,210926,225784,18
79922,20240310,7,1,3,5,507543,516302,522
79923,20220525,8,2,6,7,38921,33280,37
79924,20230309,5,8,6,13,51767,51491,118
79925,20240423,12,8,9,6,91572,95478,92
79926,20221019,2,3,2,18,140165,111854,64
79927,20220207,8,5,2,15,56367,60886,66
79928,20250219,11,14,3,7,506081,421111,354
79929,20240629,1,8,1,4,262780,333236,1194
79930,20250930,11,13,1,4,212949,277003,234
79931,20250908,12,4,8,12,268325,271626,54
79932,20241129,1,5,6,14,16322,17218,4
79933,20250811,2,2,8,11,453032,455947,44
79934,20230516,1,10,4,1,70458,63413,37
79935,20221016,2,4,1,4,131646,176689,1161
79936,20250118,1,12,9,16,20185,18333,80
79937,20220505,2,1,2,17,408427,415502,64
79938,20241008,10,1,4,5,33010,29543,68
79939,20250125,9,8,10,6,54587,63838,91
79940,20230708,2,7,2,16,119315,107066,45
79941,20230222,1,14,1,14,224695,196738,55
79942,20230228,11,7,6,1,8913,7456,76
79943,20220412,2,1,2,8,142253,129031,4
79944,20231229,8,10,7,12,430544,497700,1105
79945,20250705,2,2,9,12,68965,101561,111
79946,20220223,3,6,4,5,103755,108088,113
79947,20221228,1,1,5,20,122055,141336,89
79948,20240409,7,6,1,7,243432,194448,917
79949,20231201,1,8,3,4,469143,582764,71
79950,20240405,6,5,1,13,83954,98039,1041
79951,20220302,4,10,1,7,263566,187943,441
79952,20240501,11,12,8,7,201254,157078,644
79953,20250101,1,4,2,17,141363,149000,64
79954,20220529,2,1,1,5,198933,248457,521
79955,20250528,5,4,1,10,214046,243275,863
79956,20241113,10,8,10,4,30071,38628,91
79957,20230911,8,3,3,4,653033,883602,87
79958,20251226,2,8,1,5,201739,224611,266
79959,20230201,6,2,1,18,217477,223720,317
79960,20250603,9,7,2,14,261248,308543,4
79961,20220506,1,2,1,16,134154,150223,583
79962,20240201,8,10,5,6,187298,214342,74
79963,20230219,9,1,4,16,70991,29366,26
79964,20220802,11,11,1,3,145943,168516,298
79965,20240705,7,12,7,7,96131,100839,119
79966,20221101,2,14,2,15,349648,340921,39
79967,20230522,1,1,1,15,192569,210157,1025
